################################################################
# abuse.ch URLhaus Database Dump (CSV - online URLs only)      #
# Last updated: 2023-10-24 15:55:21 (UTC)                      #
#                                                              #
# Terms Of Use: https://urlhaus.abuse.ch/api/                  #
# For questions please contact urlhaus [at] abuse.ch           #
################################################################
#
# id,dateadded,url,url_status,last_online,threat,tags,urlhaus_link,reporter
"2723487","2023-10-23 15:45:55","https://newsdynasty.com/oue/","online","2023-10-24 04:09:16","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723487/","k3dg33"
"2723483","2023-10-23 15:45:54","https://cal-liberty.com/dle/","online","2023-10-24 15:56:08","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723483/","k3dg33"
"2723475","2023-10-23 15:45:53","https://zekiguven.com.tr/tt/","online","2023-10-24 04:12:47","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723475/","k3dg33"
"2723476","2023-10-23 15:45:53","https://wpacindia.com/ntaa/","online","2023-10-24 16:09:44","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723476/","k3dg33"
"2723478","2023-10-23 15:45:53","http://dprima.in/ucaq/","online","2023-10-24 16:06:43","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723478/","k3dg33"
"2723470","2023-10-23 15:45:52","https://enertechbc.com/tio/","online","2023-10-24 16:07:45","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723470/","k3dg33"
"2723465","2023-10-23 15:45:51","https://venuslifts.com/tt/","online","2023-10-24 15:56:35","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723465/","k3dg33"
"2723468","2023-10-23 15:45:51","http://stcvalue.co.uk/ouom/","online","2023-10-24 16:03:55","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723468/","k3dg33"
"2723463","2023-10-23 15:45:50","https://tocograph.ir/ioer/","online","2023-10-24 15:54:35","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723463/","k3dg33"
"2723457","2023-10-23 15:45:49","http://fishkeeping.store/qo/","online","2023-10-24 15:51:50","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723457/","k3dg33"
"2723459","2023-10-23 15:45:49","https://tecnocambioautomatico.com.br/leti/","online","2023-10-24 04:13:18","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723459/","k3dg33"
"2723456","2023-10-23 15:45:48","https://bmzplc.com/id/","online","2023-10-24 15:56:22","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723456/","k3dg33"
"2723449","2023-10-23 15:45:47","http://leegarden.com.tw/au/","online","2023-10-24 15:54:21","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723449/","k3dg33"
"2723452","2023-10-23 15:45:47","https://convergentcapital.com.au/iilm/","online","2023-10-24 04:08:03","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723452/","k3dg33"
"2723453","2023-10-23 15:45:47","https://gba-angola.com/tb/","online","2023-10-24 04:06:25","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723453/","k3dg33"
"2723443","2023-10-23 15:45:46","http://basehealthcare.com/pi/","online","2023-10-24 16:09:59","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723443/","k3dg33"
"2723444","2023-10-23 15:45:46","http://norsworthy.com.ng/pesu/","online","2023-10-24 04:15:00","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723444/","k3dg33"
"2723439","2023-10-23 15:45:45","http://ieltspreparationbd.com/mb/","online","2023-10-24 16:01:51","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723439/","k3dg33"
"2723441","2023-10-23 15:45:45","https://dropincaredc.com/uatn/","online","2023-10-24 04:10:14","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723441/","k3dg33"
"2723438","2023-10-23 15:45:44","https://tinhoccondao.com/lo/","online","2023-10-24 15:57:21","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723438/","k3dg33"
"2723432","2023-10-23 15:45:43","https://capstone-ds.com/ae/","online","2023-10-24 04:09:32","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723432/","k3dg33"
"2723435","2023-10-23 15:45:43","https://institutotolosa.edu.mx/rusr/","online","2023-10-24 15:56:31","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723435/","k3dg33"
"2723427","2023-10-23 15:45:42","https://smisconsulting.com/autl/","online","2023-10-24 16:04:55","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723427/","k3dg33"
"2723426","2023-10-23 15:45:41","https://ariamedical.ir/pirn/","online","2023-10-24 15:56:16","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723426/","k3dg33"
"2723421","2023-10-23 15:45:40","https://creativeagenciadigital.com.br/id/","online","2023-10-24 04:13:54","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723421/","k3dg33"
"2723417","2023-10-23 15:45:39","https://stmariascovenantschool.com/ueal/","online","2023-10-24 16:03:13","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723417/","k3dg33"
"2723409","2023-10-23 15:45:38","https://inflatablez.io/sr/","online","2023-10-24 15:49:39","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723409/","k3dg33"
"2723413","2023-10-23 15:45:38","http://wpacindia.com/ntaa/","online","2023-10-24 15:51:44","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723413/","k3dg33"
"2723407","2023-10-23 15:45:37","http://hashsbucket.com/npnl/","online","2023-10-24 16:03:22","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723407/","k3dg33"
"2723403","2023-10-23 15:45:36","https://tropiclean.vn/mc/","online","2023-10-24 16:05:56","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723403/","k3dg33"
"2723404","2023-10-23 15:45:36","https://hotelspaexcelsior.ca/ai/","online","2023-10-24 04:15:39","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723404/","k3dg33"
"2723405","2023-10-23 15:45:36","http://dentistaleme.com.br/atub/","online","2023-10-24 15:52:07","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723405/","k3dg33"
"2723396","2023-10-23 15:45:35","https://sarolrekha.com/ai/","online","2023-10-24 16:00:15","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723396/","k3dg33"
"2723398","2023-10-23 15:45:35","http://gullybowser.lk/usuq/","online","2023-10-24 04:09:23","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723398/","k3dg33"
"2723400","2023-10-23 15:45:35","http://iabcsbh.com/mi/","online","2023-10-24 15:59:11","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723400/","k3dg33"
"2723390","2023-10-23 15:45:33","https://fokabs.com/tlid/","online","2023-10-24 16:08:44","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723390/","k3dg33"
"2723391","2023-10-23 15:45:33","https://jrcpalladio.com/pqxt/","online","2023-10-24 04:04:24","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723391/","k3dg33"
"2723382","2023-10-23 15:45:32","https://institutoecologiabolivia.com/aroe/","online","2023-10-24 16:06:11","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723382/","k3dg33"
"2723383","2023-10-23 15:45:32","https://octopia.com.ar/at/","online","2023-10-24 15:50:02","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723383/","k3dg33"
"2723379","2023-10-23 15:45:31","https://tvwerk.info/su/","online","2023-10-24 04:14:27","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723379/","k3dg33"
"2723380","2023-10-23 15:45:31","https://ekproducciones.com/nmt/","online","2023-10-24 15:49:55","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723380/","k3dg33"
"2723370","2023-10-23 15:45:29","https://mphasistech.com/masx/","online","2023-10-24 04:05:27","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723370/","k3dg33"
"2723371","2023-10-23 15:45:29","https://ieltspreparationbd.com/mb/","online","2023-10-24 16:04:49","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723371/","k3dg33"
"2723372","2023-10-23 15:45:29","https://bluskyglobal.com/sm/","online","2023-10-24 15:53:23","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723372/","k3dg33"
"2723373","2023-10-23 15:45:29","https://c2construct.co.uk/se/","online","2023-10-24 15:54:01","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723373/","k3dg33"
"2723367","2023-10-23 15:45:28","https://unicornmedialabs.in/se/","online","2023-10-24 15:54:11","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723367/","k3dg33"
"2723368","2023-10-23 15:45:28","https://chaalakya.com/mu/","online","2023-10-24 15:59:25","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723368/","k3dg33"
"2723363","2023-10-23 15:45:27","http://comfybeautysecret.com/tuo/","online","2023-10-24 16:04:08","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723363/","k3dg33"
"2723364","2023-10-23 15:45:27","http://almarsam.sa/caiu/","online","2023-10-24 04:13:36","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723364/","k3dg33"
"2723365","2023-10-23 15:45:27","https://wozialads.com/li/","online","2023-10-24 04:06:57","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723365/","k3dg33"
"2723366","2023-10-23 15:45:27","https://44residenceandapartment.org/viit/","online","2023-10-24 16:07:27","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723366/","k3dg33"
"2723361","2023-10-23 15:45:26","https://pollosantiago.com/prro/","online","2023-10-24 04:08:59","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723361/","k3dg33"
"2723357","2023-10-23 15:45:25","https://nobshomeinsurance.com/iuc/","online","2023-10-24 04:15:20","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723357/","k3dg33"
"2723355","2023-10-23 15:45:24","http://sambhavtv.com/tt/","online","2023-10-24 04:07:26","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723355/","k3dg33"
"2723356","2023-10-23 15:45:24","https://zulreformas.es/cqta/","online","2023-10-24 04:14:33","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723356/","k3dg33"
"2723354","2023-10-23 15:45:23","https://waresachemicals.com/qui/","online","2023-10-24 16:05:14","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723354/","k3dg33"
"2723352","2023-10-23 15:45:22","https://siainsurance.us.com/et/","online","2023-10-24 04:12:53","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723352/","k3dg33"
"2723348","2023-10-23 15:45:21","https://hifi2007reviews.com/mciu/","online","2023-10-24 15:53:15","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723348/","k3dg33"
"2723346","2023-10-23 15:45:20","http://chaalakya.com/mu/","online","2023-10-24 04:07:34","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723346/","k3dg33"
"2723337","2023-10-23 15:45:18","https://m6lob.com/errt/","online","2023-10-24 04:15:51","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723337/","k3dg33"
"2723338","2023-10-23 15:45:18","https://leaderinu.in/tsma/","online","2023-10-24 16:03:48","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723338/","k3dg33"
"2723339","2023-10-23 15:45:18","https://forbangladesh.com/de/","online","2023-10-24 15:54:27","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723339/","k3dg33"
"2723336","2023-10-23 15:45:17","https://poolautomaution.ca/fmoa/","online","2023-10-24 16:00:25","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723336/","k3dg33"
"2723335","2023-10-23 15:45:16","http://maizzbala.com/od/","online","2023-10-24 15:53:09","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723335/","k3dg33"
"2723327","2023-10-23 15:45:14","http://azaherelteeb.com/eh/","online","2023-10-24 16:04:02","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723327/","k3dg33"
"2723328","2023-10-23 15:45:14","http://lazzaro.rs/dotl/","online","2023-10-24 04:14:45","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723328/","k3dg33"
"2723323","2023-10-23 15:45:13","http://sercoqa.com/nsi/","online","2023-10-24 04:14:15","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723323/","k3dg33"
"2723324","2023-10-23 15:45:13","http://poolautomaution.ca/fmoa/","online","2023-10-24 04:09:10","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723324/","k3dg33"
"2723326","2023-10-23 15:45:13","http://nobslimoinsurance.com/no/","online","2023-10-24 15:56:42","malware_download","TA577,TR","https://urlhaus.abuse.ch/url/2723326/","k3dg33"
"2723316","2023-10-23 15:15:08","http://200.59.72.173:47080/bin.sh","online","2023-10-24 16:03:22","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2723316/","geenensp"
"2723315","2023-10-23 15:12:05","http://95.214.27.121/edomaso.vbs","online","2023-10-24 15:33:45","malware_download","AgentTesla,vbs","https://urlhaus.abuse.ch/url/2723315/","abuse_ch"
"2723309","2023-10-23 14:42:12","https://appstopic.com/wp-soft/setup.7z","online","2023-10-24 16:06:14","malware_download","1234,7z,Password-protected","https://urlhaus.abuse.ch/url/2723309/","JobcenterTycoon"
"2723306","2023-10-23 13:20:07","http://45.81.39.123/snow.exe","online","2023-10-24 16:05:57","malware_download","AgentTesla","https://urlhaus.abuse.ch/url/2723306/","James_inthe_box"
"2723305","2023-10-23 13:10:18","http://42.224.145.98:35143/i","online","2023-10-24 15:51:52","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2723305/","geenensp"
"2723303","2023-10-23 12:44:06","http://115.55.9.205:44267/bin.sh","online","2023-10-24 15:48:24","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2723303/","geenensp"
"2723302","2023-10-23 12:21:05","http://81.19.140.150/2.exe","online","2023-10-24 15:25:06","malware_download","exe,MarsStealer,Stealc","https://urlhaus.abuse.ch/url/2723302/","vxvault"
"2723296","2023-10-23 11:45:07","http://115.59.61.233:39881/i","online","2023-10-24 16:01:23","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2723296/","geenensp"
"2723295","2023-10-23 11:41:07","http://77.91.68.249/fuza/nalo.exe","online","2023-10-24 15:33:42","malware_download","dropped-by-amadey","https://urlhaus.abuse.ch/url/2723295/","viql"
"2723294","2023-10-23 11:41:06","http://77.91.68.249/fuza/foto2552.exe","online","2023-10-24 15:16:06","malware_download","Amadey,dropped-by-amadey,RedLineStealer","https://urlhaus.abuse.ch/url/2723294/","viql"
"2723293","2023-10-23 11:40:13","http://77.91.68.249/fuza/sus.exe","online","2023-10-24 15:58:34","malware_download","Amadey,dropped-by-amadey,Formbook,LummaStealer,RedLineStealer,Smoke Loader","https://urlhaus.abuse.ch/url/2723293/","viql"
"2723292","2023-10-23 11:40:12","http://77.91.68.249/zoom/angi.exe","online","2023-10-24 15:16:13","malware_download","dropped-by-amadey,LummaStealer","https://urlhaus.abuse.ch/url/2723292/","viql"
"2723290","2023-10-23 11:19:30","https://blogwatchweb.com/det/","online","2023-10-24 11:37:51","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723290/","0x48215333"
"2723285","2023-10-23 11:19:26","https://khmlanguageinstitute.com/eauq/","online","2023-10-24 11:34:32","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723285/","0x48215333"
"2723286","2023-10-23 11:19:26","https://alhoja.info/hmur/","online","2023-10-24 11:34:53","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723286/","0x48215333"
"2723287","2023-10-23 11:19:26","https://phoenicia-mtc.com/lros/","online","2023-10-24 11:36:54","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723287/","0x48215333"
"2723288","2023-10-23 11:19:26","https://dessertartbydeepali.com/qtre/","online","2023-10-24 11:36:37","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723288/","0x48215333"
"2723289","2023-10-23 11:19:26","https://skaleup.co.uk/onsn/","online","2023-10-24 11:29:11","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723289/","0x48215333"
"2723280","2023-10-23 11:19:25","https://rounited.co/eui/","online","2023-10-24 11:35:22","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723280/","0x48215333"
"2723282","2023-10-23 11:19:25","https://porwal.in/pvr/","online","2023-10-24 11:34:08","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723282/","0x48215333"
"2723283","2023-10-23 11:19:25","https://matrujayurveda.in/atee/","online","2023-10-24 11:33:11","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723283/","0x48215333"
"2723270","2023-10-23 11:19:24","https://tropicanarestaurants.com/reat/","online","2023-10-24 11:36:11","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723270/","0x48215333"
"2723273","2023-10-23 11:19:24","https://contliv.ro/mu/","online","2023-10-24 11:23:29","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723273/","0x48215333"
"2723275","2023-10-23 11:19:24","https://gtzenterprises.com.np/inag/","online","2023-10-24 11:29:33","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723275/","0x48215333"
"2723277","2023-10-23 11:19:24","https://intl-investcapital.com/tes/","online","2023-10-24 11:37:05","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723277/","0x48215333"
"2723266","2023-10-23 11:19:23","https://nicolewilliamsgossip.co.uk/eir/","online","2023-10-24 11:32:24","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723266/","0x48215333"
"2723267","2023-10-23 11:19:23","https://comfybeautysecret.com/tuo/","online","2023-10-24 11:35:12","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723267/","0x48215333"
"2723268","2023-10-23 11:19:23","https://srg.az/st/","online","2023-10-24 11:29:20","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723268/","0x48215333"
"2723260","2023-10-23 11:19:22","https://expertusedfurniture.com/it/","online","2023-10-24 11:29:26","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723260/","0x48215333"
"2723261","2023-10-23 11:19:22","https://sfulinzi.gva.co.tz/na/","online","2023-10-24 11:37:17","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723261/","0x48215333"
"2723262","2023-10-23 11:19:22","https://greencraftbags.in/edqm/","online","2023-10-24 11:35:28","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723262/","0x48215333"
"2723254","2023-10-23 11:19:21","https://nguyendinhchieudng.edu.vn/outr/","online","2023-10-24 11:37:28","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723254/","0x48215333"
"2723256","2023-10-23 11:19:21","https://rainoilretail.com/mos/","online","2023-10-24 11:25:40","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723256/","0x48215333"
"2723249","2023-10-23 11:19:20","https://comoinvertir.co/spc/","online","2023-10-24 11:32:31","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723249/","0x48215333"
"2723252","2023-10-23 11:19:20","https://olxdeal.com/ii/","online","2023-10-24 11:34:59","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723252/","0x48215333"
"2723247","2023-10-23 11:19:19","https://crg390.com/ei/","online","2023-10-24 11:25:52","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723247/","0x48215333"
"2723237","2023-10-23 11:19:16","https://aussieshutters.com/ml/","online","2023-10-24 11:31:12","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723237/","0x48215333"
"2723239","2023-10-23 11:19:16","https://meliuscapitalhumano.com/sam/","online","2023-10-24 11:30:19","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723239/","0x48215333"
"2723243","2023-10-23 11:19:16","https://pantiwilasa.app/teq/","online","2023-10-24 11:34:23","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723243/","0x48215333"
"2723232","2023-10-23 11:19:15","https://oceanicservices.in/nqe/","online","2023-10-24 11:30:12","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723232/","0x48215333"
"2723233","2023-10-23 11:19:15","https://radonccase.com/buo/","online","2023-10-24 11:23:08","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723233/","0x48215333"
"2723235","2023-10-23 11:19:15","https://sebastianmunoz.cl/sro/","online","2023-10-24 11:34:47","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723235/","0x48215333"
"2723222","2023-10-23 11:19:14","https://latierraprometida.co/oqqe/","online","2023-10-24 11:34:38","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723222/","0x48215333"
"2723223","2023-10-23 11:19:14","https://nobsteendriver.com/nit/","online","2023-10-24 11:37:36","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723223/","0x48215333"
"2723224","2023-10-23 11:19:14","https://deputadoevandroaraujo.com.br/caen/","online","2023-10-24 11:29:41","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723224/","0x48215333"
"2723228","2023-10-23 11:19:14","https://nzshoppingzone.com/piir/","online","2023-10-24 11:35:40","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723228/","0x48215333"
"2723229","2023-10-23 11:19:14","https://wi2.com.br/uu/","online","2023-10-24 11:30:56","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723229/","0x48215333"
"2723230","2023-10-23 11:19:14","https://alquranonlineschool.com/alqd/","online","2023-10-24 11:34:14","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723230/","0x48215333"
"2723214","2023-10-23 11:19:13","https://synagoguecityministries.org/tiqe/","online","2023-10-24 11:28:13","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723214/","0x48215333"
"2723216","2023-10-23 11:19:13","https://newvitec360.com/nu/","online","2023-10-24 11:28:52","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723216/","0x48215333"
"2723217","2023-10-23 11:19:13","https://total.org.br/oqo/","online","2023-10-24 11:36:27","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723217/","0x48215333"
"2723218","2023-10-23 11:19:13","https://elcantererorestaurante.com/po/","online","2023-10-24 11:27:17","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723218/","0x48215333"
"2723210","2023-10-23 11:19:12","https://binislamglobal.ae/fi/","online","2023-10-24 11:28:26","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723210/","0x48215333"
"2723212","2023-10-23 11:19:12","https://archivovivopaulofreire.org/se/","online","2023-10-24 11:38:26","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723212/","0x48215333"
"2723213","2023-10-23 11:19:12","https://fastandeasypilotcarinsurance.com/tiei/","online","2023-10-24 11:23:16","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723213/","0x48215333"
"2723206","2023-10-23 11:19:07","https://partotaprayan.com/mt/","online","2023-10-24 11:23:51","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723206/","0x48215333"
"2723204","2023-10-23 11:18:14","https://jayametal.com/mqa/","online","2023-10-24 11:21:22","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723204/","0x48215333"
"2723203","2023-10-23 11:18:13","https://protectstudio.com/uetq/","online","2023-10-24 11:23:23","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723203/","0x48215333"
"2723202","2023-10-23 11:18:12","https://melbournerollershutters.net.au/ediu/","online","2023-10-24 11:21:57","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723202/","0x48215333"
"2723198","2023-10-23 11:18:10","https://waresaislamtrust.com/uiqa/","online","2023-10-24 11:21:09","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723198/","0x48215333"
"2723200","2023-10-23 11:18:10","https://freelancershubbd.com/use/","online","2023-10-24 11:21:50","malware_download","Pikabot,TA577,TR,zip","https://urlhaus.abuse.ch/url/2723200/","0x48215333"
"2723197","2023-10-23 11:15:08","http://200.59.72.173:47080/i","online","2023-10-24 15:20:46","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2723197/","geenensp"
"2723196","2023-10-23 11:13:07","http://115.59.61.233:39881/bin.sh","online","2023-10-24 15:53:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2723196/","geenensp"
"2723195","2023-10-23 11:13:06","http://159.253.120.32/.arm","online","2023-10-24 16:08:58","malware_download","ua-wget","https://urlhaus.abuse.ch/url/2723195/","Gandylyan1"
"2723194","2023-10-23 11:13:05","http://159.253.120.32/.arm5","online","2023-10-24 15:44:04","malware_download","ua-wget","https://urlhaus.abuse.ch/url/2723194/","Gandylyan1"
"2723193","2023-10-23 11:08:05","http://159.253.120.32/.mpsl","online","2023-10-24 16:02:59","malware_download","ua-wget","https://urlhaus.abuse.ch/url/2723193/","Gandylyan1"
"2723192","2023-10-23 11:04:05","http://159.253.120.32/.mips","online","2023-10-24 15:40:32","malware_download","ua-wget","https://urlhaus.abuse.ch/url/2723192/","Gandylyan1"
"2723190","2023-10-23 11:01:09","http://185.81.157.105:555/2.txt","online","2023-10-24 15:34:06","malware_download","None","https://urlhaus.abuse.ch/url/2723190/","anonymous"
"2723189","2023-10-23 11:01:07","http://185.81.157.105:555/T.jpg","online","2023-10-24 16:02:29","malware_download","None","https://urlhaus.abuse.ch/url/2723189/","anonymous"
"2723186","2023-10-23 10:46:05","https://drive.google.com/uc?export=download&id=1Nx37RCYoclIfch3waaDdhUzClYJ4OUUe","online","2023-10-24 15:47:03","malware_download","AgentTesla,encrypted,GuLoader","https://urlhaus.abuse.ch/url/2723186/","abuse_ch"
"2723184","2023-10-23 10:45:07","http://95.214.27.121/luoves.vbs","online","2023-10-24 15:59:15","malware_download","AgentTesla,vbs","https://urlhaus.abuse.ch/url/2723184/","abuse_ch"
"2723170","2023-10-23 09:59:06","http://fresh1.ironoreprod.top/_errorpages/millianozx.exe","online","2023-10-24 15:59:15","malware_download","exe,Formbook","https://urlhaus.abuse.ch/url/2723170/","abuse_ch"
"2723169","2023-10-23 09:59:04","http://urbanrecords.buzz/_errorpages/millianozx.doc","online","2023-10-24 15:33:27","malware_download","doc,Formbook","https://urlhaus.abuse.ch/url/2723169/","abuse_ch"
"2723168","2023-10-23 09:36:05","http://fresh1.ironoreprod.top/_errorpages/texaszx.exe","online","2023-10-24 16:01:28","malware_download","AgentTesla,exe","https://urlhaus.abuse.ch/url/2723168/","abuse_ch"
"2723167","2023-10-23 09:32:09","https://vk.com/doc52355237_667299917?hash=ZBXZXgvR0VGrrHhRL8ouG0pmaOgq5CMqSVSg07KQ3kD&dl=VP4eeCrZnI7ZSJlYk7MTGWNlWtWgIwQmPzfjoXznkSD&api=1&no_preview=1#ww11","online","2023-10-24 16:03:32","malware_download","dropped-by-PrivateLoader,encrypted,PrivateLoader,risepro","https://urlhaus.abuse.ch/url/2723167/","andretavare5"
